Timestamp,Value
2026-01-02T03:35:53.511Z,-104.26825
2026-01-02T03:35:53.713Z,-103.317047
2026-01-02T03:35:53.913Z,-104.436104
2026-01-02T03:35:54.130Z,-112.465347
2026-01-02T03:35:54.331Z,-104.38015
2026-01-02T03:35:54.532Z,-118.060638
2026-01-02T03:35:54.734Z,-105.05159
2026-01-02T03:35:54.913Z,-108.80043
2026-01-02T03:35:55.127Z,-104.603966
2026-01-02T03:35:55.320Z,-108.856384
2026-01-02T03:35:55.522Z,-100.575356
2026-01-02T03:35:55.721Z,-104.827774
2026-01-02T03:35:55.920Z,-104.77182
2026-01-02T03:35:56.128Z,-111.066528
2026-01-02T03:35:56.329Z,-101.470604
2026-01-02T03:35:56.526Z,-100.967026
2026-01-02T03:35:56.743Z,-104.044434
2026-01-02T03:35:56.944Z,-103.820625
2026-01-02T03:35:57.145Z,-104.995636
2026-01-02T03:35:57.347Z,-107.177795
2026-01-02T03:35:57.537Z,-105.946831
2026-01-02T03:35:57.730Z,-87.594276
2026-01-02T03:35:57.931Z,-103.98848
2026-01-02T03:35:58.132Z,-106.562317
2026-01-02T03:35:58.336Z,-104.492058
2026-01-02T03:35:58.536Z,-104.827774
2026-01-02T03:35:58.735Z,-103.932533
2026-01-02T03:35:58.946Z,-105.16349
2026-01-02T03:35:59.139Z,-107.457565
2026-01-02T03:35:59.356Z,-114.311798
2026-01-02T03:35:59.557Z,-107.009941
2026-01-02T03:35:59.758Z,-103.317047
2026-01-02T03:35:59.948Z,-111.290337
2026-01-02T03:36:00.141Z,-91.734795
2026-01-02T03:36:00.342Z,-105.275398
2026-01-02T03:36:00.548Z,-109.47187
2026-01-02T03:36:00.761Z,-99.092606
2026-01-02T03:36:00.950Z,-96.910439
2026-01-02T03:36:01.145Z,-110.451042
2026-01-02T03:36:01.346Z,-108.576622
2026-01-02T03:36:01.553Z,-104.77182
2026-01-02T03:36:01.755Z,-94.672325
2026-01-02T03:36:01.969Z,-110.227234
2026-01-02T03:36:02.170Z,-104.212296
2026-01-02T03:36:02.369Z,-97.581871
2026-01-02T03:36:02.572Z,-110.451042
2026-01-02T03:36:02.764Z,-105.499214
2026-01-02T03:36:02.960Z,-109.136147
2026-01-02T03:36:03.156Z,-112.465347
2026-01-02T03:36:03.359Z,-112.185585
2026-01-02T03:36:03.563Z,-108.40876
2026-01-02T03:36:03.766Z,-105.723022
2026-01-02T03:36:03.967Z,-103.037285
2026-01-02T03:36:04.170Z,-110.087349
2026-01-02T03:36:04.379Z,-101.582504
2026-01-02T03:36:04.582Z,-114.032028
2026-01-02T03:36:04.783Z,-108.576622
2026-01-02T03:36:04.982Z,-105.05159
2026-01-02T03:36:05.183Z,-105.83493
2026-01-02T03:36:05.372Z,-103.98848
2026-01-02T03:36:05.573Z,-108.464714
2026-01-02T03:36:05.768Z,-103.149193
2026-01-02T03:36:05.973Z,-108.632576
2026-01-02T03:36:06.176Z,-111.346291
2026-01-02T03:36:06.381Z,-105.219444
2026-01-02T03:36:06.582Z,-100.071777
2026-01-02T03:36:06.783Z,-113.640358
2026-01-02T03:36:06.981Z,-113.192734
2026-01-02T03:36:07.195Z,-109.639725
2026-01-02T03:36:07.396Z,-102.421799
2026-01-02T03:36:07.595Z,-106.842079
2026-01-02T03:36:07.798Z,-103.484909
2026-01-02T03:36:07.985Z,-113.80822
2026-01-02T03:36:08.184Z,-111.346291
2026-01-02T03:36:08.381Z,-106.170647
2026-01-02T03:36:08.584Z,-104.26825
2026-01-02T03:36:08.783Z,-104.77182
2026-01-02T03:36:08.990Z,-104.212296
2026-01-02T03:36:09.189Z,-104.26825
2026-01-02T03:36:09.389Z,-106.786125
2026-01-02T03:36:09.591Z,-103.596809
2026-01-02T03:36:09.808Z,-121.0821
2026-01-02T03:36:10.009Z,-101.694412
2026-01-02T03:36:10.204Z,-103.98848
2026-01-02T03:36:10.401Z,-109.919495
2026-01-02T03:36:10.602Z,-100.127731
2026-01-02T03:36:10.797Z,-113.752266
2026-01-02T03:36:10.997Z,-104.436104
2026-01-02T03:36:11.199Z,-107.289703
2026-01-02T03:36:11.402Z,-98.86879
2026-01-02T03:36:11.603Z,-106.058739
2026-01-02T03:36:11.802Z,-103.093239
2026-01-02T03:36:12.001Z,-106.506363
2026-01-02T03:36:12.216Z,-105.946831
2026-01-02T03:36:12.421Z,-112.297493
2026-01-02T03:36:12.622Z,-106.618271
2026-01-02T03:36:12.815Z,-99.792015
2026-01-02T03:36:13.022Z,-103.037285
2026-01-02T03:36:13.212Z,-110.842712
2026-01-02T03:36:13.422Z,-102.477753
