Timestamp,Value
2026-01-02T23:57:33.164Z,172.698654
2026-01-02T23:57:33.365Z,169.229568
2026-01-02T23:57:33.566Z,162.235458
2026-01-02T23:57:33.767Z,168.781952
2026-01-02T23:57:33.960Z,171.691498
2026-01-02T23:57:34.159Z,167.886703
2026-01-02T23:57:34.353Z,163.970001
2026-01-02T23:57:34.558Z,164.921204
2026-01-02T23:57:34.758Z,172.083176
2026-01-02T23:57:34.967Z,168.110519
2026-01-02T23:57:35.166Z,168.781952
2026-01-02T23:57:35.361Z,166.431931
2026-01-02T23:57:35.566Z,168.781952
2026-01-02T23:57:35.763Z,161.312241
2026-01-02T23:57:35.978Z,171.915314
2026-01-02T23:57:36.179Z,168.781952
2026-01-02T23:57:36.378Z,165.424774
2026-01-02T23:57:36.579Z,161.647949
2026-01-02T23:57:36.774Z,166.431931
2026-01-02T23:57:36.971Z,162.207489
2026-01-02T23:57:37.170Z,168.781952
2026-01-02T23:57:37.368Z,159.409836
2026-01-02T23:57:37.569Z,167.439087
2026-01-02T23:57:37.777Z,169.341476
2026-01-02T23:57:37.980Z,166.264069
2026-01-02T23:57:38.179Z,165.14502
2026-01-02T23:57:38.380Z,167.718842
2026-01-02T23:57:38.591Z,156.388382
2026-01-02T23:57:38.792Z,167.774796
2026-01-02T23:57:38.991Z,160.920563
2026-01-02T23:57:39.182Z,166.599792
2026-01-02T23:57:39.385Z,167.606934
2026-01-02T23:57:39.584Z,158.514587
2026-01-02T23:57:39.791Z,165.760498
2026-01-02T23:57:39.981Z,170.012909
2026-01-02T23:57:40.184Z,170.908157
2026-01-02T23:57:40.385Z,165.592636
2026-01-02T23:57:40.584Z,165.816452
2026-01-02T23:57:40.785Z,159.074127
2026-01-02T23:57:40.987Z,165.984314
2026-01-02T23:57:41.204Z,168.278381
2026-01-02T23:57:41.405Z,168.334335
2026-01-02T23:57:41.600Z,167.83075
2026-01-02T23:57:41.795Z,157.171722
2026-01-02T23:57:41.998Z,171.467697
2026-01-02T23:57:42.201Z,171.85936
2026-01-02T23:57:42.402Z,163.522385
2026-01-02T23:57:42.599Z,164.921204
2026-01-02T23:57:42.800Z,168.278381
2026-01-02T23:57:42.997Z,166.487885
2026-01-02T23:57:43.198Z,173.426041
2026-01-02T23:57:43.399Z,170.292679
2026-01-02T23:57:43.614Z,167.606934
2026-01-02T23:57:43.817Z,172.13913
2026-01-02T23:57:44.014Z,168.110519
2026-01-02T23:57:44.217Z,167.383133
2026-01-02T23:57:44.404Z,172.362946
2026-01-02T23:57:44.621Z,163.242615
2026-01-02T23:57:44.816Z,163.578339
2026-01-02T23:57:45.023Z,174.601059
2026-01-02T23:57:45.214Z,167.383133
2026-01-02T23:57:45.419Z,169.005768
2026-01-02T23:57:45.615Z,171.915314
2026-01-02T23:57:45.820Z,162.375351
2026-01-02T23:57:46.015Z,166.208115
2026-01-02T23:57:46.226Z,169.6772
2026-01-02T23:57:46.429Z,161.312241
2026-01-02T23:57:46.630Z,167.606934
2026-01-02T23:57:46.821Z,166.264069
2026-01-02T23:57:47.023Z,162.375351
2026-01-02T23:57:47.218Z,169.005768
2026-01-02T23:57:47.418Z,163.858093
2026-01-02T23:57:47.627Z,170.740311
2026-01-02T23:57:47.836Z,171.579605
2026-01-02T23:57:48.037Z,162.43129
2026-01-02T23:57:48.231Z,167.327179
2026-01-02T23:57:48.437Z,174.880814
2026-01-02T23:57:48.634Z,162.906891
2026-01-02T23:57:48.835Z,163.298569
2026-01-02T23:57:49.035Z,163.746185
2026-01-02T23:57:49.234Z,172.754608
2026-01-02T23:57:49.444Z,162.906891
2026-01-02T23:57:49.645Z,163.578339
2026-01-02T23:57:49.846Z,164.193817
2026-01-02T23:57:50.047Z,165.36882
2026-01-02T23:57:50.248Z,166.431931
2026-01-02T23:57:50.449Z,170.012909
2026-01-02T23:57:50.650Z,171.467697
2026-01-02T23:57:50.851Z,169.621246
2026-01-02T23:57:51.050Z,168.110519
2026-01-02T23:57:51.253Z,173.985565
2026-01-02T23:57:51.445Z,170.068863
2026-01-02T23:57:51.644Z,167.327179
2026-01-02T23:57:51.846Z,168.558136
2026-01-02T23:57:52.047Z,166.879547
2026-01-02T23:57:52.252Z,164.305725
2026-01-02T23:57:52.451Z,167.159317
2026-01-02T23:57:52.660Z,165.816452
2026-01-02T23:57:52.853Z,176.839172
2026-01-02T23:57:53.060Z,167.439087
