Timestamp,Value
2026-01-03T00:01:43.380Z,-26.857397
2026-01-03T00:01:43.587Z,-36.257484
2026-01-03T00:01:43.780Z,-42.69207
2026-01-03T00:01:43.994Z,-26.857397
2026-01-03T00:01:44.195Z,-30.438383
2026-01-03T00:01:44.395Z,-34.802711
2026-01-03T00:01:44.586Z,-37.936073
2026-01-03T00:01:44.785Z,-36.817013
2026-01-03T00:01:44.984Z,-34.63485
2026-01-03T00:01:45.187Z,-26.409773
2026-01-03T00:01:45.386Z,-34.578899
2026-01-03T00:01:45.603Z,-36.14558
2026-01-03T00:01:45.804Z,-38.66346
2026-01-03T00:01:46.005Z,-50.385593
2026-01-03T00:01:46.203Z,-35.306286
2026-01-03T00:01:46.407Z,-35.586052
2026-01-03T00:01:46.603Z,-33.627697
2026-01-03T00:01:46.809Z,-38.327744
2026-01-03T00:01:47.001Z,-36.14558
2026-01-03T00:01:47.211Z,-32.50864
2026-01-03T00:01:47.412Z,-33.180077
2026-01-03T00:01:47.613Z,-41.573013
2026-01-03T00:01:47.814Z,-35.809864
2026-01-03T00:01:48.015Z,-42.076588
2026-01-03T00:01:48.216Z,-41.013481
2026-01-03T00:01:48.416Z,-27.640738
2026-01-03T00:01:48.615Z,-26.521679
2026-01-03T00:01:48.816Z,-37.600357
2026-01-03T00:01:49.016Z,-32.340782
2026-01-03T00:01:49.218Z,-42.468258
2026-01-03T00:01:49.415Z,-32.676498
2026-01-03T00:01:49.609Z,-45.433762
2026-01-03T00:01:49.813Z,-30.214571
2026-01-03T00:01:50.008Z,-37.768215
2026-01-03T00:01:50.217Z,-35.082474
2026-01-03T00:01:50.420Z,-36.649155
2026-01-03T00:01:50.623Z,-37.320591
2026-01-03T00:01:50.824Z,-39.558708
2026-01-03T00:01:51.025Z,-34.802711
2026-01-03T00:01:51.219Z,-31.893158
2026-01-03T00:01:51.431Z,-35.809864
2026-01-03T00:01:51.631Z,-41.405151
2026-01-03T00:01:51.822Z,-38.439648
2026-01-03T00:01:52.028Z,-30.214571
2026-01-03T00:01:52.227Z,-35.306286
2026-01-03T00:01:52.428Z,-29.766949
2026-01-03T00:01:52.629Z,-45.209949
2026-01-03T00:01:52.832Z,-35.02652
2026-01-03T00:01:53.039Z,-26.521679
2026-01-03T00:01:53.233Z,-29.207418
2026-01-03T00:01:53.437Z,-23.388317
2026-01-03T00:01:53.643Z,-40.733719
2026-01-03T00:01:53.835Z,-45.825432
2026-01-03T00:01:54.044Z,-32.564594
2026-01-03T00:01:54.245Z,-38.439648
2026-01-03T00:01:54.446Z,-43.195644
2026-01-03T00:01:54.638Z,-42.076588
2026-01-03T00:01:54.841Z,-30.886005
2026-01-03T00:01:55.040Z,-35.250332
2026-01-03T00:01:55.241Z,-35.02652
2026-01-03T00:01:55.445Z,-36.928921
2026-01-03T00:01:55.652Z,-51.05703
2026-01-03T00:01:55.845Z,-31.165771
2026-01-03T00:01:56.052Z,-28.424078
2026-01-03T00:01:56.253Z,-35.530098
2026-01-03T00:01:56.449Z,-41.181343
2026-01-03T00:01:56.647Z,-31.109818
2026-01-03T00:01:56.858Z,-35.02652
2026-01-03T00:01:57.056Z,-45.433762
2026-01-03T00:01:57.251Z,-37.376545
2026-01-03T00:01:57.452Z,-35.75391
2026-01-03T00:01:57.653Z,-44.986141
2026-01-03T00:01:57.852Z,-39.111084
2026-01-03T00:01:58.051Z,-41.125389
2026-01-03T00:01:58.258Z,-41.181343
2026-01-03T00:01:58.454Z,-33.347935
2026-01-03T00:01:58.653Z,-32.11697
2026-01-03T00:01:58.854Z,-37.992027
2026-01-03T00:01:59.053Z,-34.63485
2026-01-03T00:01:59.262Z,-30.997911
2026-01-03T00:01:59.471Z,-35.697956
2026-01-03T00:01:59.672Z,-38.66346
2026-01-03T00:01:59.864Z,-32.50864
2026-01-03T00:02:00.067Z,-37.096779
2026-01-03T00:02:00.264Z,-37.992027
2026-01-03T00:02:00.465Z,-34.63485
2026-01-03T00:02:00.666Z,-30.774101
2026-01-03T00:02:00.874Z,-41.349201
2026-01-03T00:02:01.065Z,-38.383698
2026-01-03T00:02:01.276Z,-42.3004
2026-01-03T00:02:01.469Z,-44.538517
2026-01-03T00:02:01.670Z,-37.096779
2026-01-03T00:02:01.871Z,-30.326477
2026-01-03T00:02:02.074Z,-38.887272
2026-01-03T00:02:02.285Z,-42.020634
2026-01-03T00:02:02.477Z,-47.42009
2026-01-03T00:02:02.676Z,-27.305019
2026-01-03T00:02:02.876Z,-27.752644
2026-01-03T00:02:03.076Z,-38.439648
2026-01-03T00:02:03.273Z,-37.768215
