Timestamp,Value
2026-01-02T23:11:30.731Z,-99.288437
2026-01-02T23:11:30.921Z,-112.521301
2026-01-02T23:11:31.135Z,-112.689163
2026-01-02T23:11:31.338Z,-100.855118
2026-01-02T23:11:31.539Z,-109.248055
2026-01-02T23:11:31.736Z,-108.073044
2026-01-02T23:11:31.927Z,-105.667068
2026-01-02T23:11:32.126Z,-100.575356
2026-01-02T23:11:32.325Z,-95.791382
2026-01-02T23:11:32.526Z,-112.689163
2026-01-02T23:11:32.731Z,-103.149193
2026-01-02T23:11:32.946Z,-101.526558
2026-01-02T23:11:33.144Z,-104.65992
2026-01-02T23:11:33.348Z,-103.764671
2026-01-02T23:11:33.546Z,-102.869423
2026-01-02T23:11:33.747Z,-111.961769
2026-01-02T23:11:33.948Z,-105.499214
2026-01-02T23:11:34.152Z,-120.074944
2026-01-02T23:11:34.353Z,-111.514153
2026-01-02T23:11:34.554Z,-104.044434
2026-01-02T23:11:34.755Z,-103.98848
2026-01-02T23:11:34.956Z,-108.576622
2026-01-02T23:11:35.157Z,-111.737961
2026-01-02T23:11:35.358Z,-119.403511
2026-01-02T23:11:35.559Z,-114.255844
2026-01-02T23:11:35.758Z,-105.946831
2026-01-02T23:11:35.956Z,-112.74511
2026-01-02T23:11:36.159Z,-107.401611
2026-01-02T23:11:36.363Z,-106.282555
2026-01-02T23:11:36.557Z,-106.842079
2026-01-02T23:11:36.752Z,-103.98848
2026-01-02T23:11:36.954Z,-103.98848
2026-01-02T23:11:37.151Z,-100.687263
2026-01-02T23:11:37.358Z,-95.343758
2026-01-02T23:11:37.567Z,-115.151085
2026-01-02T23:11:37.766Z,-110.227234
2026-01-02T23:11:37.967Z,-99.903923
2026-01-02T23:11:38.164Z,-113.864174
2026-01-02T23:11:38.373Z,-105.499214
2026-01-02T23:11:38.571Z,-114.983231
2026-01-02T23:11:38.772Z,-110.618904
2026-01-02T23:11:38.973Z,-104.715874
2026-01-02T23:11:39.169Z,-93.133621
2026-01-02T23:11:39.372Z,-106.506363
2026-01-02T23:11:39.573Z,-101.470604
2026-01-02T23:11:39.773Z,-113.304642
2026-01-02T23:11:39.971Z,-106.282555
2026-01-02T23:11:40.173Z,-107.401611
2026-01-02T23:11:40.374Z,-108.40876
2026-01-02T23:11:40.575Z,-116.829674
2026-01-02T23:11:40.782Z,-107.90519
2026-01-02T23:11:40.982Z,-111.793915
2026-01-02T23:11:41.177Z,-106.282555
2026-01-02T23:11:41.374Z,-123.683907
2026-01-02T23:11:41.571Z,-113.696312
2026-01-02T23:11:41.770Z,-101.582504
2026-01-02T23:11:41.980Z,-108.352806
2026-01-02T23:11:42.182Z,-109.863541
2026-01-02T23:11:42.378Z,-100.687263
2026-01-02T23:11:42.581Z,-118.732071
2026-01-02T23:11:42.782Z,-109.695679
2026-01-02T23:11:42.983Z,-102.477753
2026-01-02T23:11:43.182Z,-101.750366
2026-01-02T23:11:43.393Z,-105.05159
2026-01-02T23:11:43.596Z,-104.492058
2026-01-02T23:11:43.796Z,-100.855118
2026-01-02T23:11:43.993Z,-110.227234
2026-01-02T23:11:44.200Z,-109.695679
2026-01-02T23:11:44.391Z,-119.459465
2026-01-02T23:11:44.597Z,-89.552635
2026-01-02T23:11:44.802Z,-107.345657
2026-01-02T23:11:44.995Z,-96.462814
2026-01-02T23:11:45.192Z,-104.827774
2026-01-02T23:11:45.393Z,-97.581871
2026-01-02T23:11:45.592Z,-110.339134
2026-01-02T23:11:45.791Z,-97.581871
2026-01-02T23:11:46.008Z,-108.520668
2026-01-02T23:11:46.207Z,-103.764671
2026-01-02T23:11:46.412Z,-115.766571
2026-01-02T23:11:46.608Z,-109.975441
2026-01-02T23:11:46.810Z,-94.000885
2026-01-02T23:11:47.006Z,-111.402245
2026-01-02T23:11:47.211Z,-112.185585
2026-01-02T23:11:47.416Z,-99.14856
2026-01-02T23:11:47.608Z,-103.820625
2026-01-02T23:11:47.807Z,-105.499214
2026-01-02T23:11:48.006Z,-107.009941
2026-01-02T23:11:48.205Z,-101.80632
2026-01-02T23:11:48.410Z,-99.092606
2026-01-02T23:11:48.616Z,-98.86879
2026-01-02T23:11:48.824Z,-100.183685
2026-01-02T23:11:49.020Z,-98.477119
2026-01-02T23:11:49.217Z,-115.878479
2026-01-02T23:11:49.420Z,-104.212296
2026-01-02T23:11:49.621Z,-107.90519
2026-01-02T23:11:49.818Z,-111.066528
2026-01-02T23:11:50.018Z,-113.584404
2026-01-02T23:11:50.215Z,-99.680107
2026-01-02T23:11:50.414Z,-104.156342
2026-01-02T23:11:50.613Z,-107.681374
