Timestamp,PDoA,AoA
2026-01-04T02:54:33.212Z,35.977722,12.645141386706362
2026-01-04T02:54:33.411Z,38.719414,13.62665836458754
2026-01-04T02:54:33.610Z,31.221724,10.951234945600254
2026-01-04T02:54:33.811Z,35.977722,12.645141386706362
2026-01-04T02:54:34.008Z,27.752644,9.721851423025727
2026-01-04T02:54:34.211Z,42.748024,15.07641268311036
2026-01-04T02:54:34.412Z,30.438383,10.673206567549233
2026-01-04T02:54:34.613Z,30.941959,10.851909351547443
2026-01-04T02:54:34.810Z,42.971836,15.157235975005174
2026-01-04T02:54:35.010Z,34.63485,12.1657891006719
2026-01-04T02:54:35.213Z,37.824165,13.305728505774217
2026-01-04T02:54:35.412Z,32.564594,11.42846690131217
2026-01-04T02:54:35.628Z,38.495602,13.54638554276086
2026-01-04T02:54:35.825Z,51.672512,18.32516739725642
2026-01-04T02:54:36.022Z,45.153999,15.94691105562187
2026-01-04T02:54:36.227Z,29.095512,10.19717327273586
2026-01-04T02:54:36.430Z,35.586052,12.505239260513926
2026-01-04T02:54:36.623Z,31.613394,11.090346489008411
2026-01-04T02:54:36.824Z,44.314705,15.642830379066456
2026-01-04T02:54:37.021Z,39.111084,13.767201180338885
2026-01-04T02:54:37.224Z,37.712261,13.265643127883159
2026-01-04T02:54:37.421Z,44.986141,15.886058604553554
2026-01-04T02:54:37.622Z,39.334896,13.847549448983296
2026-01-04T02:54:37.825Z,40.062283,14.108873461074142
2026-01-04T02:54:38.028Z,25.626432,8.97062263867961
2026-01-04T02:54:38.240Z,39.78252,14.008329527301655
2026-01-04T02:54:38.442Z,29.431231,10.316114034708004
2026-01-04T02:54:38.641Z,33.012218,11.58772148914331
2026-01-04T02:54:38.838Z,37.992027,13.365871167618796
2026-01-04T02:54:39.039Z,42.748024,15.07641268311036
2026-01-04T02:54:39.238Z,39.334896,13.847549448983296
2026-01-04T02:54:39.432Z,37.040825,13.02526459022608
2026-01-04T02:54:39.640Z,27.528831,9.642697073975814
2026-01-04T02:54:39.840Z,44.090893,15.561818744049614
2026-01-04T02:54:40.038Z,42.748024,15.07641268311036
2026-01-04T02:54:40.237Z,45.209949,15.967198339926515
2026-01-04T02:54:40.441Z,39.83847,14.028433848120226
2026-01-04T02:54:40.641Z,27.416925,9.603127052119765
2026-01-04T02:54:40.842Z,37.936073,13.345821950393486
2026-01-04T02:54:41.046Z,30.326477,10.63350908369385
2026-01-04T02:54:41.255Z,37.544403,13.205526732624042
2026-01-04T02:54:41.457Z,37.488449,13.185490748833665
2026-01-04T02:54:41.655Z,31.221724,10.951234945600254
2026-01-04T02:54:41.858Z,30.941959,10.851909351547443
2026-01-04T02:54:42.047Z,32.005066,11.229524981064161
2026-01-04T02:54:42.245Z,42.3004,14.91485800630928
2026-01-04T02:54:42.446Z,41.349201,14.571955671688869
2026-01-04T02:54:42.650Z,39.614658,13.948022801177968
2026-01-04T02:54:42.856Z,39.05513,13.747118073733827
2026-01-04T02:54:43.064Z,36.928921,12.985225008193988
