Timestamp,PDoA,AoA
2026-01-04T02:41:31.584Z,-38.66346,-13.606587250870717
2026-01-04T02:41:31.787Z,-31.221724,-10.951234945600254
2026-01-04T02:41:31.982Z,-23.835939,-8.339218598426752
2026-01-04T02:41:32.189Z,-41.405151,-14.592110469872912
2026-01-04T02:41:32.387Z,-38.607506,-13.586517838855885
2026-01-04T02:41:32.588Z,-40.062283,-14.108873461074142
2026-01-04T02:41:32.790Z,-35.138428,-12.345443376344686
2026-01-04T02:41:32.990Z,-37.040825,-13.02526459022608
2026-01-04T02:41:33.196Z,-37.600357,-13.22556436061306
2026-01-04T02:41:33.389Z,-34.802711,-12.225660869998364
2026-01-04T02:41:33.606Z,-22.772835,-7.964809912735001
2026-01-04T02:41:33.806Z,-36.425343,-12.805122820526691
2026-01-04T02:41:34.005Z,-38.159885,-13.426027399722642
2026-01-04T02:41:34.207Z,-32.452686,-11.388666570897806
2026-01-04T02:41:34.398Z,-33.012218,-11.58772148914331
2026-01-04T02:41:34.596Z,-26.409773,-9.247203152623129
2026-01-04T02:41:34.794Z,-35.02652,-12.305508978657812
2026-01-04T02:41:34.999Z,-38.66346,-13.606587250870717
2026-01-04T02:41:35.198Z,-36.817013,-12.945190446479783
2026-01-04T02:41:35.406Z,-26.130009,-9.148400012947427
2026-01-04T02:41:35.597Z,-37.992027,-13.365871167618796
2026-01-04T02:41:35.809Z,-29.766949,-10.43509940216769
2026-01-04T02:41:36.002Z,-36.593204,-12.865143090615367
2026-01-04T02:41:36.219Z,-33.907463,-11.906503435201365
2026-01-04T02:41:36.416Z,-30.774101,-10.792330209844932
2026-01-04T02:41:36.619Z,-33.571747,-11.786917241084618
2026-01-04T02:41:36.819Z,-31.837206,-11.169868683265623
2026-01-04T02:41:37.019Z,-36.089626,-12.685126852750354
2026-01-04T02:41:37.224Z,-33.627697,-11.806843692396225
2026-01-04T02:41:37.411Z,-38.831318,-13.666804273580999
2026-01-04T02:41:37.612Z,-33.347935,-11.707221596326546
2026-01-04T02:41:37.811Z,-29.095512,-10.19717327273586
2026-01-04T02:41:38.012Z,-35.75391,-12.565187782336663
2026-01-04T02:41:38.213Z,-26.353821,-9.227440597601184
2026-01-04T02:41:38.413Z,-36.817013,-12.945190446479783
2026-01-04T02:41:38.613Z,-32.788406,-11.50808292979843
2026-01-04T02:41:38.830Z,-25.626432,-8.97062263867961
2026-01-04T02:41:39.033Z,-37.096779,-13.045287523244886
2026-01-04T02:41:39.234Z,-27.081209,-9.484445350778854
2026-01-04T02:41:39.423Z,-30.438383,-10.673206567549233
2026-01-04T02:41:39.630Z,-35.921768,-12.625150287911993
2026-01-04T02:41:39.823Z,-37.544403,-13.205526732624042
2026-01-04T02:41:40.028Z,-28.535984,-9.99903835043524
2026-01-04T02:41:40.225Z,-36.817013,-12.945190446479783
2026-01-04T02:41:40.434Z,-37.096779,-13.045287523244886
2026-01-04T02:41:40.628Z,-33.124123,-11.627548916045093
2026-01-04T02:41:40.827Z,-40.118237,-14.128988063318097
2026-01-04T02:41:41.029Z,-31.165771,-10.931367171108386
2026-01-04T02:41:41.230Z,-33.347935,-11.707221596326546
2026-01-04T02:41:41.445Z,-40.789673,-14.370498477649395
2026-01-04T02:41:41.644Z,-39.726566,-13.98822552914455
2026-01-04T02:41:41.845Z,-39.278942,-13.827459425284507
2026-01-04T02:41:42.048Z,-35.41819,-12.445303219025892
2026-01-04T02:41:42.247Z,-33.907463,-11.906503435201365
2026-01-04T02:41:42.442Z,-30.774101,-10.792330209844932
2026-01-04T02:41:42.640Z,-38.887272,-13.686880509669262
2026-01-04T02:41:42.840Z,-31.893158,-11.189752275961725
2026-01-04T02:41:43.037Z,-41.181343,-14.51149944153055
2026-01-04T02:41:43.242Z,-22.996645,-8.043603322894597
2026-01-04T02:41:43.441Z,-30.214571,-10.593816763141136
2026-01-04T02:41:43.640Z,-31.893158,-11.189752275961725
2026-01-04T02:41:43.843Z,-27.69669,-9.702060820116658
2026-01-04T02:41:44.044Z,-24.115704,-8.437806447376758
2026-01-04T02:41:44.257Z,-40.006329,-14.088760633576044
2026-01-04T02:41:44.458Z,-33.124123,-11.627548916045093
2026-01-04T02:41:44.661Z,-34.914616,-12.265582078666402
2026-01-04T02:41:44.856Z,-30.438383,-10.673206567549233
2026-01-04T02:41:45.055Z,-45.60162,-16.109274683292725
2026-01-04T02:41:45.262Z,-37.264637,-13.105364630396059
2026-01-04T02:41:45.449Z,-47.36414,-16.749894362946858
2026-01-04T02:41:45.650Z,-35.474144,-12.465280358717578
2026-01-04T02:41:45.849Z,-36.425343,-12.805122820526691
2026-01-04T02:41:46.052Z,-37.096779,-13.045287523244886
2026-01-04T02:41:46.254Z,-30.494335,-10.693056897515968
2026-01-04T02:41:46.456Z,-36.649155,-12.885152081718038
2026-01-04T02:41:46.659Z,-35.809864,-12.585174202995894
2026-01-04T02:41:46.866Z,-29.151466,-10.216993929957622
2026-01-04T02:41:47.071Z,-36.872967,-12.965206922297838
2026-01-04T02:41:47.272Z,-38.66346,-13.606587250870717
2026-01-04T02:41:47.465Z,-35.530098,-12.48525903828497
2026-01-04T02:41:47.676Z,-35.082474,-12.325475417288317
2026-01-04T02:41:47.875Z,-38.607506,-13.586517838855885
2026-01-04T02:41:48.068Z,-25.962151,-9.089131457269115
2026-01-04T02:41:48.267Z,-36.369392,-12.785120195823163
2026-01-04T02:41:48.464Z,-32.452686,-11.388666570897806
2026-01-04T02:41:48.665Z,-32.228874,-11.30908401519365
2026-01-04T02:41:48.871Z,-32.340782,-11.348873230973124
2026-01-04T02:41:49.073Z,-35.697956,-12.545202915500544
2026-01-04T02:41:49.270Z,-37.712261,-13.265643127883159
2026-01-04T02:41:49.485Z,-35.082474,-12.325475417288317
2026-01-04T02:41:49.684Z,-35.474144,-12.465280358717578
