Timestamp,PDoA,AoA
2026-01-04T02:45:56.495Z,-115.822525,-44.80856156539905
2026-01-04T02:45:56.698Z,-118.508263,-46.143886707274504
2026-01-04T02:45:56.899Z,-114.927277,-44.37030519474831
2026-01-04T02:45:57.096Z,-132.440536,-53.6929192057969
2026-01-04T02:45:57.304Z,-118.955887,-46.36958343576953
2026-01-04T02:45:57.500Z,-112.74511,-43.31550080869891
2026-01-04T02:45:57.713Z,-126.20179,-50.16519050744141
2026-01-04T02:45:57.918Z,-121.389839,-47.61360399709047
2026-01-04T02:45:58.119Z,-121.026146,-47.42585668657171
2026-01-04T02:45:58.316Z,-124.019623,-48.99189381628896
2026-01-04T02:45:58.517Z,-120.970192,-47.397031304806326
2026-01-04T02:45:58.710Z,-114.927277,-44.37030519474831
2026-01-04T02:45:58.906Z,-111.793915,-42.86142521907537
2026-01-04T02:45:59.108Z,-114.871323,-44.34302278324547
2026-01-04T02:45:59.308Z,-120.074944,-46.937954543359155
2026-01-04T02:45:59.508Z,-122.732704,-48.31275835813942
2026-01-04T02:45:59.713Z,-110.842712,-42.41066115880332
2026-01-04T02:45:59.924Z,-112.689163,-43.288699581309736
2026-01-04T02:46:00.121Z,-125.642258,-49.861635220939185
2026-01-04T02:46:00.318Z,-118.2285,-46.00329614869868
2026-01-04T02:46:00.520Z,-116.493958,-45.13944879366336
2026-01-04T02:46:00.732Z,-116.885628,-45.33335579657089
2026-01-04T02:46:00.921Z,-120.298759,-47.05235433050495
2026-01-04T02:46:01.134Z,-116.661819,-45.222472001162
2026-01-04T02:46:01.329Z,-111.737961,-42.83481847891125
2026-01-04T02:46:01.524Z,-114.087982,-43.96239802847209
2026-01-04T02:46:01.721Z,-121.725555,-47.787509118622566
2026-01-04T02:46:01.920Z,-118.452309,-46.11573921052932
2026-01-04T02:46:02.121Z,-121.277931,-47.555762701239644
2026-01-04T02:46:02.330Z,-118.452309,-46.11573921052932
2026-01-04T02:46:02.527Z,-126.369644,-50.25663031005132
2026-01-04T02:46:02.730Z,-126.089882,-50.104324817359135
2026-01-04T02:46:02.933Z,-127.041084,-50.624173743442924
2026-01-04T02:46:03.128Z,-119.347557,-46.567835259757715
2026-01-04T02:46:03.345Z,-115.766571,-44.78107280811474
2026-01-04T02:46:03.546Z,-118.508263,-46.143886707274504
2026-01-04T02:46:03.743Z,-124.131531,-49.05138678942011
2026-01-04T02:46:03.944Z,-114.927277,-44.37030519474831
2026-01-04T02:46:04.143Z,-118.899933,-46.341319936018174
2026-01-04T02:46:04.340Z,-114.703468,-44.26125500421683
2026-01-04T02:46:04.535Z,-118.172546,-45.975220212971855
2026-01-04T02:46:04.738Z,-127.041084,-50.624173743442924
2026-01-04T02:46:04.935Z,-111.570099,-42.75506687863188
2026-01-04T02:46:05.140Z,-115.766571,-44.78107280811474
2026-01-04T02:46:05.339Z,-123.851768,-48.90279101694602
2026-01-04T02:46:05.546Z,-117.109444,-45.44446060065225
2026-01-04T02:46:05.739Z,-119.627319,-46.70988719436874
2026-01-04T02:46:05.958Z,-121.669601,-47.75848389833798
2026-01-04T02:46:06.159Z,-118.396355,-46.08760608368726
2026-01-04T02:46:06.354Z,-119.347557,-46.567835259757715
2026-01-04T02:46:06.543Z,-132.272675,-53.59420142860755
2026-01-04T02:46:06.762Z,-118.284454,-46.031386339819235
2026-01-04T02:46:06.944Z,-119.907089,-46.852318055568034
2026-01-04T02:46:07.146Z,-116.717766,-45.25017004927581
2026-01-04T02:46:07.351Z,-120.074944,-46.937954543359155
2026-01-04T02:46:07.552Z,-134.95842,-55.202646683935264
2026-01-04T02:46:07.751Z,-124.747009,-49.379872331386444
2026-01-04T02:46:07.952Z,-115.318947,-44.561635514763786
2026-01-04T02:46:08.151Z,-116.326096,-45.05654580711394
2026-01-04T02:46:08.354Z,-126.59346,-50.3788296271576
2026-01-04T02:46:08.565Z,-118.508263,-46.143886707274504
2026-01-04T02:46:08.772Z,-120.298759,-47.05235433050495
2026-01-04T02:46:08.973Z,-122.676758,-48.28344001079474
2026-01-04T02:46:09.168Z,-121.0821,-47.45469786207337
2026-01-04T02:46:09.375Z,-114.479652,-44.15240330780654
2026-01-04T02:46:09.564Z,-117.389206,-45.583646142343
2026-01-04T02:46:09.769Z,-115.654663,-44.72613451348399
2026-01-04T02:46:09.968Z,-122.95652,-48.43021748322051
2026-01-04T02:46:10.171Z,-123.124374,-48.51848607402792
2026-01-04T02:46:10.364Z,-128.607758,-51.49317307630023
2026-01-04T02:46:10.565Z,-118.284454,-46.031386339819235
2026-01-04T02:46:10.768Z,-111.402245,-42.67542157350378
2026-01-04T02:46:10.973Z,-121.333885,-47.58467536003016
2026-01-04T02:46:11.168Z,-120.914238,-47.36822168357518
2026-01-04T02:46:11.385Z,-111.346291,-42.6488945557278
2026-01-04T02:46:11.584Z,-128.831573,-51.61866962945118
2026-01-04T02:46:11.787Z,-108.520668,-41.32359137285388
2026-01-04T02:46:11.976Z,-123.851768,-48.90279101694602
2026-01-04T02:46:12.175Z,-121.221977,-47.52686598692189
2026-01-04T02:46:12.374Z,-125.082733,-49.55997910906052
2026-01-04T02:46:12.573Z,-118.340401,-46.05948729798994
2026-01-04T02:46:12.774Z,-130.174438,-52.37906814111454
2026-01-04T02:46:12.989Z,-125.026779,-49.529915257793846
