Timestamp,PDoA,AoA
2026-01-04T02:47:51.865Z,-80.460281,-29.312529060301962
2026-01-04T02:47:52.068Z,-82.950188,-30.312990514064726
2026-01-04T02:47:52.271Z,-77.886452,-28.288551903993824
2026-01-04T02:47:52.484Z,-81.803154,-29.85086002476717
2026-01-04T02:47:52.685Z,-83.62162,-30.584516967674375
2026-01-04T02:47:52.884Z,-79.844803,-29.066745874561555
2026-01-04T02:47:53.083Z,-78.222168,-28.42154758917539
2026-01-04T02:47:53.288Z,-83.453766,-30.516565961792022
2026-01-04T02:47:53.489Z,-82.614471,-30.177508995222375
2026-01-04T02:47:53.672Z,-79.005508,-28.732524792638632
2026-01-04T02:47:53.877Z,-85.132355,-31.198264624695895
2026-01-04T02:47:54.073Z,-76.095955,-27.582007266599152
2026-01-04T02:47:54.274Z,-81.859108,-29.873353543558494
2026-01-04T02:47:54.475Z,-85.971649,-31.540956288733593
2026-01-04T02:47:54.681Z,-84.908539,-31.107088378796757
2026-01-04T02:47:54.884Z,-80.068611,-29.15605260457569
2026-01-04T02:47:55.097Z,-81.915062,-29.895852135874105
2026-01-04T02:47:55.288Z,-90.615738,-33.46074947289426
2026-01-04T02:47:55.499Z,-80.068611,-29.15605260457569
2026-01-04T02:47:55.700Z,-84.516869,-30.947743374172756
2026-01-04T02:47:55.895Z,-83.90139,-30.69788006592014
2026-01-04T02:47:56.094Z,-77.830498,-28.266401597599486
2026-01-04T02:47:56.291Z,-80.348381,-29.26779936368662
2026-01-04T02:47:56.492Z,-78.725746,-28.621356778989455
2026-01-04T02:47:56.691Z,-85.132355,-31.198264624695895
2026-01-04T02:47:56.890Z,-83.62162,-30.584516967674375
2026-01-04T02:47:57.091Z,-80.684097,-29.40205375322214
2026-01-04T02:47:57.298Z,-81.35553,-29.671096906041292
2026-01-04T02:47:57.499Z,-79.620987,-28.977513262656366
2026-01-04T02:47:57.702Z,-89.105011,-32.83171092694442
2026-01-04T02:47:57.911Z,-85.132355,-31.198264624695895
2026-01-04T02:47:58.110Z,-75.200714,-27.230445923839657
2026-01-04T02:47:58.313Z,-75.760239,-27.45004033183412
2026-01-04T02:47:58.502Z,-83.174004,-30.403417518040616
2026-01-04T02:47:58.703Z,-86.419266,-31.724237162093242
2026-01-04T02:47:58.908Z,-80.068611,-29.15605260457569
2026-01-04T02:47:59.107Z,-82.670425,-30.200076759064235
2026-01-04T02:47:59.306Z,-86.307365,-31.67838438625143
2026-01-04T02:47:59.503Z,-77.830498,-28.266401597599486
2026-01-04T02:47:59.704Z,-83.677574,-30.607178965341568
2026-01-04T02:47:59.907Z,-83.453766,-30.516565961792022
2026-01-04T02:48:00.106Z,-80.068611,-29.15605260457569
2026-01-04T02:48:00.307Z,-83.397812,-30.493925105686795
2026-01-04T02:48:00.524Z,-90.391922,-33.36727079788519
2026-01-04T02:48:00.725Z,-82.670425,-30.200076759064235
2026-01-04T02:48:00.926Z,-85.524025,-31.35803170963524
2026-01-04T02:48:01.127Z,-82.502563,-30.132388963552742
2026-01-04T02:48:01.324Z,-70.892334,-25.55361255994725
2026-01-04T02:48:01.519Z,-87.594276,-32.20709414815362
2026-01-04T02:48:01.714Z,-88.825241,-32.715710550389645
2026-01-04T02:48:01.913Z,-79.509087,-28.932929005168575
2026-01-04T02:48:02.122Z,-79.397179,-28.88836073158628
2026-01-04T02:48:02.321Z,-84.908539,-31.107088378796757
2026-01-04T02:48:02.522Z,-86.251411,-31.655465056210303
2026-01-04T02:48:02.727Z,-87.426422,-32.13796044657253
2026-01-04T02:48:02.926Z,-81.635292,-29.783409840641287
2026-01-04T02:48:03.119Z,-76.599533,-27.780257720031113
2026-01-04T02:48:03.338Z,-79.956711,-29.1113911463047
2026-01-04T02:48:03.535Z,-84.740685,-31.038766874810012
2026-01-04T02:48:03.740Z,-87.594276,-32.20709414815362
2026-01-04T02:48:03.941Z,-72.235207,-26.073666978824754
2026-01-04T02:48:04.136Z,-84.069244,-30.765958615344008
2026-01-04T02:48:04.329Z,-84.29306,-30.856809342180718
2026-01-04T02:48:04.528Z,-79.005508,-28.732524792638632
2026-01-04T02:48:04.729Z,-88.265717,-32.484167357580134
2026-01-04T02:48:04.930Z,-77.550735,-28.155721760931513
2026-01-04T02:48:05.135Z,-82.278755,-30.042213909241553
2026-01-04T02:48:05.330Z,-88.377625,-32.53042951383804
2026-01-04T02:48:05.537Z,-81.243622,-29.626205577556526
2026-01-04T02:48:05.734Z,-81.579346,-29.760939759853322
2026-01-04T02:48:05.951Z,-89.664536,-33.064161721691065
2026-01-04T02:48:06.152Z,-82.950188,-30.312990514064726
2026-01-04T02:48:06.353Z,-89.049057,-32.808498747097886
2026-01-04T02:48:06.552Z,-83.453766,-30.516565961792022
2026-01-04T02:48:06.745Z,-82.446609,-30.109836681646662
2026-01-04T02:48:06.946Z,-80.96386,-29.514067812581935
2026-01-04T02:48:07.147Z,-74.920944,-27.12080823754612
2026-01-04T02:48:07.342Z,-72.962593,-26.356325758786223
2026-01-04T02:48:07.545Z,-82.726379,-30.22264969764842
2026-01-04T02:48:07.750Z,-82.670425,-30.200076759064235
2026-01-04T02:48:07.945Z,-80.96386,-29.514067812581935
2026-01-04T02:48:08.146Z,-87.090706,-31.999846630909502
2026-01-04T02:48:08.347Z,-78.334076,-28.465917648495687
2026-01-04T02:48:08.564Z,-81.859108,-29.873353543558494
2026-01-04T02:48:08.765Z,-89.049057,-32.808498747097886
2026-01-04T02:48:08.960Z,-85.803787,-31.472316469543134
2026-01-04T02:48:09.157Z,-82.278755,-30.042213909241553
2026-01-04T02:48:09.358Z,-88.209763,-32.4610451973605
2026-01-04T02:48:09.551Z,-86.978798,-31.95385384328026
2026-01-04T02:48:09.758Z,-84.964493,-31.129874221559753
2026-01-04T02:48:09.959Z,-79.620987,-28.977513262656366
2026-01-04T02:48:10.158Z,-78.557884,-28.554710554630265
2026-01-04T02:48:10.359Z,-81.243622,-29.626205577556526
2026-01-04T02:48:10.560Z,-72.291161,-26.095386122507957
2026-01-04T02:48:10.763Z,-77.606689,-28.177849112637823
2026-01-04T02:48:10.962Z,-82.446609,-30.109836681646662
2026-01-04T02:48:11.171Z,-78.949554,-28.710281109489987
2026-01-04T02:48:11.378Z,-74.809044,-27.07698639320068
2026-01-04T02:48:11.579Z,-75.14476,-27.20850976421364
2026-01-04T02:48:11.774Z,-75.816193,-27.472024359084052
