Timestamp,PDoA,AoA
2026-01-04T02:53:28.089Z,136.804871,56.347166156524594
2026-01-04T02:53:28.292Z,145.421616,62.231902102311686
2026-01-04T02:53:28.483Z,138.119751,57.1835650669796
2026-01-04T02:53:28.698Z,137.056656,56.5058961411392
2026-01-04T02:53:28.895Z,136.301285,56.031660331501776
2026-01-04T02:53:29.092Z,145.869232,62.568732215243315
2026-01-04T02:53:29.286Z,139.518585,58.09467885888179
2026-01-04T02:53:29.494Z,136.133423,55.92706371426688
2026-01-04T02:53:29.699Z,143.01564,60.482003553681324
2026-01-04T02:53:29.896Z,148.554977,64.67633295106437
2026-01-04T02:53:30.097Z,141.532883,59.4492105099191
2026-01-04T02:53:30.294Z,136.748917,56.311981372059066
2026-01-04T02:53:30.499Z,142.400162,60.04938094984868
2026-01-04T02:53:30.700Z,141.700745,59.564537438905816
2026-01-04T02:53:30.909Z,142.568008,60.16679549331193
2026-01-04T02:53:31.110Z,139.742386,58.242611341156945
2026-01-04T02:53:31.311Z,138.623337,57.50894631871979
2026-01-04T02:53:31.512Z,153.199066,68.7746368101472
2026-01-04T02:53:31.713Z,145.421616,62.231902102311686
2026-01-04T02:53:31.906Z,138.343567,57.32782318101226
2026-01-04T02:53:32.101Z,135.629852,55.614962078522424
2026-01-04T02:53:32.301Z,144.134689,61.283759906425196
2026-01-04T02:53:32.507Z,139.462631,58.05778906569269
2026-01-04T02:53:32.706Z,145.1978,62.06488431161743
2026-01-04T02:53:32.911Z,144.078735,61.24318653636244
2026-01-04T02:53:33.110Z,134.566742,54.96408499077335
2026-01-04T02:53:33.309Z,135.182236,55.33961132582743
2026-01-04T02:53:33.508Z,138.847153,57.65449465142382
2026-01-04T02:53:33.715Z,139.966202,58.39117343619614
2026-01-04T02:53:33.916Z,145.869232,62.568732215243315
2026-01-04T02:53:34.125Z,134.119125,54.693174937670705
2026-01-04T02:53:34.326Z,138.287613,57.291705643826326
2026-01-04T02:53:34.521Z,139.294769,57.947347494392126
2026-01-04T02:53:34.720Z,136.944748,56.435265424282555
2026-01-04T02:53:34.927Z,137.672134,56.896734180735564
2026-01-04T02:53:35.126Z,146.932343,63.384461790494484
2026-01-04T02:53:35.316Z,150.233566,66.08100375214617
2026-01-04T02:53:35.520Z,138.735245,57.581647710129594
2026-01-04T02:53:35.721Z,141.029312,59.105574003385016
2026-01-04T02:53:35.924Z,138.119751,57.1835650669796
2026-01-04T02:53:36.119Z,133.727448,54.45759667351136
2026-01-04T02:53:36.322Z,129.782776,52.155949296113185
2026-01-04T02:53:36.520Z,147.156158,63.55916155088017
2026-01-04T02:53:36.738Z,144.973984,61.89877967262945
2026-01-04T02:53:36.928Z,144.750183,61.73358303828135
2026-01-04T02:53:37.131Z,139.294769,57.947347494392126
2026-01-04T02:53:37.337Z,131.517319,53.15280275922441
2026-01-04T02:53:37.527Z,142.791824,60.32401912639514
2026-01-04T02:53:37.733Z,132.552444,53.75886023600996
2026-01-04T02:53:37.932Z,138.119751,57.1835650669796
2026-01-04T02:53:38.135Z,145.70137,62.441971847836
2026-01-04T02:53:38.336Z,148.94664,64.99746385839912
2026-01-04T02:53:38.535Z,147.491867,63.82322817249562
2026-01-04T02:53:38.736Z,144.526367,61.56925653779695
2026-01-04T02:53:38.937Z,143.183502,60.60099857514249
2026-01-04T02:53:39.138Z,131.601242,53.201619068510475
2026-01-04T02:53:39.343Z,143.183502,60.60099857514249
2026-01-04T02:53:39.540Z,142.092407,59.83517226189238
2026-01-04T02:53:39.749Z,146.204956,62.823888493899744
2026-01-04T02:53:39.954Z,142.847778,60.3634434310285
2026-01-04T02:53:40.145Z,147.379959,63.734928063117096
2026-01-04T02:53:40.343Z,126.817268,50.50134017795897
2026-01-04T02:53:40.540Z,144.526367,61.56925653779695
2026-01-04T02:53:40.740Z,134.231033,54.760734633673984
2026-01-04T02:53:40.941Z,138.119751,57.1835650669796
2026-01-04T02:53:41.144Z,145.029938,61.94022111780658
2026-01-04T02:53:41.351Z,137.89595,57.03987761678968
2026-01-04T02:53:41.561Z,136.748917,56.311981372059066
2026-01-04T02:53:41.763Z,143.407303,60.760333652684764
2026-01-04T02:53:41.964Z,135.46199,55.51147618624132
2026-01-04T02:53:42.164Z,142.064438,59.815773129068255
2026-01-04T02:53:42.362Z,144.358505,61.44658076321115
2026-01-04T02:53:42.563Z,144.526367,61.56925653779695
2026-01-04T02:53:42.764Z,143.071594,60.52161997720319
2026-01-04T02:53:42.959Z,136.944748,56.435265424282555
2026-01-04T02:53:43.161Z,145.309708,62.148278032591584
2026-01-04T02:53:43.356Z,142.400162,60.04938094984868
2026-01-04T02:53:43.558Z,136.692963,56.276828970246605
2026-01-04T02:53:43.761Z,138.175705,57.21957670475244
2026-01-04T02:53:43.960Z,147.491867,63.82322817249562
2026-01-04T02:53:44.162Z,136.469147,56.136541148430474
2026-01-04T02:53:44.364Z,148.219254,64.4040658112928
2026-01-04T02:53:44.565Z,137.672134,56.896734180735564
2026-01-04T02:53:44.770Z,147.04425,63.471677897629206
2026-01-04T02:53:44.978Z,147.04425,63.471677897629206
2026-01-04T02:53:45.171Z,133.167923,54.123396233835685
2026-01-04T02:53:45.375Z,136.748917,56.311981372059066
2026-01-04T02:53:45.574Z,147.268051,63.64690286037908
2026-01-04T02:53:45.771Z,140.35788,58.652675080957785
2026-01-04T02:53:45.973Z,132.77626,53.89105397086176
2026-01-04T02:53:46.174Z,139.014999,57.76402969422266
2026-01-04T02:53:46.370Z,139.630493,58.16857314918933
2026-01-04T02:53:46.571Z,141.644791,59.52605130214123
2026-01-04T02:53:46.774Z,138.343567,57.32782318101226
2026-01-04T02:53:46.975Z,133.559601,54.3570575356229
2026-01-04T02:53:47.175Z,143.01564,60.482003553681324
2026-01-04T02:53:47.378Z,136.944748,56.435265424282555
2026-01-04T02:53:47.591Z,132.552444,53.75886023600996
2026-01-04T02:53:47.784Z,143.071594,60.52161997720319
2026-01-04T02:53:47.980Z,148.275208,64.44925576665747
