Timestamp,Value
2026-01-02T23:18:31.183Z,173.537949
2026-01-02T23:18:31.382Z,-176.67131
2026-01-02T23:18:31.581Z,175.496307
2026-01-02T23:18:31.782Z,167.886703
2026-01-02T23:18:32.001Z,174.153427
2026-01-02T23:18:32.202Z,178.405853
2026-01-02T23:18:32.405Z,-179.804672
2026-01-02T23:18:32.604Z,177.062988
2026-01-02T23:18:32.805Z,174.601059
2026-01-02T23:18:33.006Z,172.083176
2026-01-02T23:18:33.207Z,173.705811
2026-01-02T23:18:33.410Z,-177.734421
2026-01-02T23:18:33.609Z,174.433197
2026-01-02T23:18:33.810Z,175.496307
2026-01-02T23:18:34.011Z,170.236725
2026-01-02T23:18:34.212Z,172.586746
2026-01-02T23:18:34.413Z,173.314133
2026-01-02T23:18:34.614Z,173.258179
2026-01-02T23:18:34.815Z,173.817719
2026-01-02T23:18:35.016Z,172.698654
2026-01-02T23:18:35.219Z,-179.329071
2026-01-02T23:18:35.418Z,169.229568
2026-01-02T23:18:35.619Z,172.586746
2026-01-02T23:18:35.812Z,173.929626
2026-01-02T23:18:36.015Z,173.258179
2026-01-02T23:18:36.210Z,174.433197
2026-01-02T23:18:36.415Z,174.601059
2026-01-02T23:18:36.615Z,169.229568
2026-01-02T23:18:36.819Z,174.153427
2026-01-02T23:18:37.019Z,177.286789
2026-01-02T23:18:37.218Z,171.691498
2026-01-02T23:18:37.422Z,175.552261
2026-01-02T23:18:37.628Z,167.215271
2026-01-02T23:18:37.829Z,166.264069
2026-01-02T23:18:38.030Z,172.586746
2026-01-02T23:18:38.231Z,177.790375
2026-01-02T23:18:38.426Z,179.301102
2026-01-02T23:18:38.627Z,176.391541
2026-01-02T23:18:38.828Z,174.153427
2026-01-02T23:18:39.029Z,179.301102
2026-01-02T23:18:39.228Z,-179.804672
2026-01-02T23:18:39.427Z,167.662888
2026-01-02T23:18:39.628Z,175.272491
2026-01-02T23:18:39.829Z,175.720108
2026-01-02T23:18:40.030Z,172.251038
2026-01-02T23:18:40.241Z,178.909424
2026-01-02T23:18:40.432Z,-177.538589
2026-01-02T23:18:40.645Z,-177.314774
2026-01-02T23:18:40.844Z,177.118942
2026-01-02T23:18:41.039Z,170.292679
2026-01-02T23:18:41.236Z,174.153427
2026-01-02T23:18:41.437Z,171.020065
2026-01-02T23:18:41.638Z,169.005768
2026-01-02T23:18:41.837Z,176.055832
2026-01-02T23:18:42.038Z,176.615356
2026-01-02T23:18:42.239Z,175.048676
2026-01-02T23:18:42.438Z,171.915314
2026-01-02T23:18:42.639Z,172.530792
2026-01-02T23:18:42.854Z,170.516495
2026-01-02T23:18:43.055Z,177.510605
2026-01-02T23:18:43.256Z,179.580856
2026-01-02T23:18:43.457Z,173.705811
2026-01-02T23:18:43.654Z,164.641434
2026-01-02T23:18:43.855Z,174.209381
2026-01-02T23:18:44.056Z,174.657013
2026-01-02T23:18:44.257Z,179.748718
2026-01-02T23:18:44.452Z,175.160583
2026-01-02T23:18:44.649Z,177.958237
2026-01-02T23:18:44.850Z,162.319397
2026-01-02T23:18:45.049Z,171.803406
2026-01-02T23:18:45.250Z,172.306992
2026-01-02T23:18:45.461Z,-177.594528
2026-01-02T23:18:45.668Z,175.943924
2026-01-02T23:18:45.869Z,176.391541
2026-01-02T23:18:46.070Z,177.958237
2026-01-02T23:18:46.271Z,173.537949
2026-01-02T23:18:46.474Z,-179.329071
2026-01-02T23:18:46.673Z,169.6772
2026-01-02T23:18:46.868Z,173.985565
2026-01-02T23:18:47.059Z,179.077286
2026-01-02T23:18:47.266Z,172.13913
2026-01-02T23:18:47.465Z,165.816452
2026-01-02T23:18:47.662Z,168.558136
2026-01-02T23:18:47.863Z,177.510605
2026-01-02T23:18:48.074Z,176.16774
2026-01-02T23:18:48.281Z,176.16774
2026-01-02T23:18:48.478Z,-177.594528
2026-01-02T23:18:48.681Z,174.153427
2026-01-02T23:18:48.884Z,173.426041
2026-01-02T23:18:49.085Z,176.391541
2026-01-02T23:18:49.284Z,168.670044
2026-01-02T23:18:49.487Z,179.524918
2026-01-02T23:18:49.676Z,-177.986206
2026-01-02T23:18:49.871Z,175.720108
2026-01-02T23:18:50.072Z,175.048676
2026-01-02T23:18:50.273Z,-179.804672
2026-01-02T23:18:50.472Z,165.033112
2026-01-02T23:18:50.673Z,174.209381
2026-01-02T23:18:50.894Z,177.958237
2026-01-02T23:18:51.094Z,175.10463
