Timestamp,Value
2026-01-02T23:12:08.707Z,-122.508896
2026-01-02T23:12:08.907Z,-121.194
2026-01-02T23:12:09.111Z,-125.866074
2026-01-02T23:12:09.324Z,-128.77562
2026-01-02T23:12:09.525Z,-127.376801
2026-01-02T23:12:09.726Z,-122.732704
2026-01-02T23:12:09.927Z,-132.49649
2026-01-02T23:12:10.120Z,-122.732704
2026-01-02T23:12:10.310Z,-131.825058
2026-01-02T23:12:10.521Z,-124.467247
2026-01-02T23:12:10.712Z,-124.467247
2026-01-02T23:12:10.914Z,-126.425598
2026-01-02T23:12:11.117Z,-125.306541
2026-01-02T23:12:11.318Z,-124.243439
2026-01-02T23:12:11.518Z,-129.335144
2026-01-02T23:12:11.724Z,-130.398254
2026-01-02T23:12:11.929Z,-133.391739
2026-01-02T23:12:12.138Z,-122.95652
2026-01-02T23:12:12.339Z,-121.389839
2026-01-02T23:12:12.540Z,-128.607758
2026-01-02T23:12:12.734Z,-124.523201
2026-01-02T23:12:12.931Z,-127.320847
2026-01-02T23:12:13.138Z,-129.279205
2026-01-02T23:12:13.329Z,-133.167923
2026-01-02T23:12:13.526Z,-131.797073
2026-01-02T23:12:13.727Z,-124.355339
2026-01-02T23:12:13.930Z,-119.403511
2026-01-02T23:12:14.130Z,-121.110069
2026-01-02T23:12:14.343Z,-125.586304
2026-01-02T23:12:14.550Z,-131.825058
2026-01-02T23:12:14.751Z,-133.951263
2026-01-02T23:12:14.952Z,-117.613014
2026-01-02T23:12:15.153Z,-123.124374
2026-01-02T23:12:15.354Z,-128.943481
2026-01-02T23:12:15.540Z,-122.285088
2026-01-02T23:12:15.743Z,-131.825058
2026-01-02T23:12:15.944Z,-127.041084
2026-01-02T23:12:16.144Z,-126.31369
2026-01-02T23:12:16.345Z,-124.243439
2026-01-02T23:12:16.544Z,-118.396355
2026-01-02T23:12:16.761Z,-126.873222
2026-01-02T23:12:16.948Z,-130.118484
2026-01-02T23:12:17.163Z,-123.404144
2026-01-02T23:12:17.364Z,-125.586304
2026-01-02T23:12:17.565Z,-125.586304
2026-01-02T23:12:17.766Z,-117.109444
2026-01-02T23:12:17.961Z,-133.839355
2026-01-02T23:12:18.153Z,-130.678024
2026-01-02T23:12:18.350Z,-126.20179
2026-01-02T23:12:18.551Z,-131.069687
2026-01-02T23:12:18.754Z,-125.362495
2026-01-02T23:12:18.957Z,-131.741119
2026-01-02T23:12:19.163Z,-128.551804
2026-01-02T23:12:19.370Z,-121.613647
2026-01-02T23:12:19.567Z,-128.104187
2026-01-02T23:12:19.764Z,-131.769104
2026-01-02T23:12:19.977Z,-127.712517
2026-01-02T23:12:20.178Z,-137.224518
2026-01-02T23:12:20.379Z,-129.83873
2026-01-02T23:12:20.565Z,-132.77626
2026-01-02T23:12:20.770Z,-124.243439
2026-01-02T23:12:20.964Z,-119.403511
2026-01-02T23:12:21.165Z,-120.69043
2026-01-02T23:12:21.366Z,-122.844612
2026-01-02T23:12:21.566Z,-124.243439
2026-01-02T23:12:21.774Z,-124.691063
2026-01-02T23:12:21.975Z,-130.174438
2026-01-02T23:12:22.174Z,-127.376801
2026-01-02T23:12:22.376Z,-126.537506
2026-01-02T23:12:22.589Z,-129.55896
2026-01-02T23:12:22.790Z,-122.844612
2026-01-02T23:12:22.989Z,-122.508896
2026-01-02T23:12:23.192Z,-125.362495
2026-01-02T23:12:23.380Z,-131.741119
2026-01-02T23:12:23.580Z,-126.873222
2026-01-02T23:12:23.781Z,-127.488708
2026-01-02T23:12:23.980Z,-128.383957
2026-01-02T23:12:24.181Z,-124.579155
2026-01-02T23:12:24.386Z,-120.522568
2026-01-02T23:12:24.587Z,-124.747009
2026-01-02T23:12:24.789Z,-123.683907
2026-01-02T23:12:24.987Z,-126.649414
2026-01-02T23:12:25.202Z,-118.508263
2026-01-02T23:12:25.403Z,-126.31369
2026-01-02T23:12:25.596Z,-127.208939
2026-01-02T23:12:25.803Z,-126.59346
2026-01-02T23:12:25.996Z,-124.747009
2026-01-02T23:12:26.191Z,-129.503006
2026-01-02T23:12:26.392Z,-124.467247
2026-01-02T23:12:26.601Z,-117.83683
2026-01-02T23:12:26.795Z,-116.158241
2026-01-02T23:12:27.001Z,-130.845886
2026-01-02T23:12:27.198Z,-122.676758
2026-01-02T23:12:27.397Z,-127.488708
2026-01-02T23:12:27.606Z,-130.845886
2026-01-02T23:12:27.815Z,-119.179695
2026-01-02T23:12:28.016Z,-129.503006
2026-01-02T23:12:28.211Z,-118.508263
2026-01-02T23:12:28.418Z,-130.901825
2026-01-02T23:12:28.611Z,-119.291603
